1259.0	546.0	159.0
1334.0	508.0	308.0
1306.0	460.0	300.0
1784.0	249.0	508.0
1209.0	511.0	317.0
534.0	927.0	142.0
469.0	1050.0	358.0
1202.0	579.0	200.0
1330.0	516.0	112.0
