1335.0	364.0	558.0
1819.0	1049.0	233.0
1670.0	1348.0	225.0
2066.0	1503.0	242.0
1737.0	1416.0	200.0
1516.0	489.0	150.0
1372.0	374.0	258.0
1365.0	329.0	580.0
