1286.0	595.0	316.0
1552.0	591.0	625.0
1428.0	834.0	158.0
1426.0	865.0	42.0
1632.0	1006.0	234.0
1370.0	837.0	233.0
1358.0	1037.0	158.0
1225.0	1139.0	342.0
1307.0	718.0	101.0
