1262.0	742.0	200.0
1591.0	562.0	150.0
1516.0	590.0	250.0
1534.0	458.0	617.0
1506.0	581.0	300.0
1544.0	838.0	159.0
1833.0	974.0	183.0
1830.0	1129.0	167.0
1875.0	1246.0	175.0
1784.0	988.0	291.0
1909.0	420.0	135.0
