1246.0	587.0	359.0
1415.0	505.0	391.0
1311.0	583.0	359.0
1233.0	586.0	175.0
1667.0	399.0	200.0
1705.0	314.0	483.0
1963.0	384.0	175.0
1159.0	236.0	116.0
