1279.0	724.0	266.0
1169.0	601.0	158.0
794.0	520.0	259.0
759.0	404.0	366.0
1483.0	368.0	50.0
1625.0	304.0	291.0
1541.0	256.0	350.0
777.0	301.0	542.0
844.0	484.0	283.0
