1281.0	593.0	184.0
1223.0	409.0	250.0
1605.0	1019.0	408.0
1589.0	962.0	584.0
1222.0	493.0	167.0
1222.0	389.0	266.0
1210.0	788.0	150.0
2126.0	248.0	509.0
